pid,business_time(ms),scavenge_count,scavenge_time,marksweep_count,marksweep_time
9,1332,0,0,1,19
9,1235,0,0,0,0
9,1298,0,0,0,0
9,1209,0,0,1,21
9,1221,0,0,0,0
9,1313,0,0,0,0
9,1308,0,0,1,25
9,1212,0,0,0,0
9,1152,0,0,0,0
9,1252,0,0,1,16
9,1228,0,0,0,0
9,1245,0,0,0,0
9,1319,0,0,1,27
9,1509,0,0,0,0
9,1432,0,0,0,0
9,1539,0,0,1,24
9,1604,0,0,0,0
9,2027,0,0,0,0
9,1318,0,0,1,19
9,1486,0,0,0,0
9,1183,0,0,0,0
9,1694,0,0,1,30
9,1251,0,0,0,0
9,1370,0,0,0,0
9,1254,0,0,1,16
9,1242,0,0,0,0
9,1173,0,0,0,0
9,1361,0,0,1,45
9,1310,0,0,0,0
9,1219,0,0,0,0
9,1291,0,0,1,22
9,1184,0,0,0,0
9,1200,0,0,0,0
9,1245,0,0,1,18
9,1229,0,0,0,0
9,1188,0,0,0,0
9,1209,0,0,1,22
9,1279,0,0,0,0
9,1175,0,0,0,0
9,1350,0,0,1,19
9,1272,0,0,0,0
9,1222,0,0,0,0
9,1241,0,0,1,26
9,1159,0,0,0,0
9,1264,0,0,0,0
9,1236,0,0,1,22
9,1232,0,0,0,0
9,1195,0,0,0,0
9,1248,0,0,1,34
9,1262,0,0,0,0
9,1267,0,0,0,0
9,1330,0,0,1,32
9,1203,0,0,0,0
9,1303,0,0,0,0
9,1278,0,0,1,20
9,1185,0,0,0,0
9,1220,0,0,0,0
9,1313,0,0,1,24
9,1254,0,0,0,0
9,1240,0,0,0,0
9,1211,0,0,1,19
9,1195,0,0,0,0
9,1285,0,0,0,0
9,1307,0,0,1,39
9,1216,0,0,0,0
9,1177,0,0,0,0
9,1249,0,0,1,33
9,1235,0,0,0,0
9,1206,0,0,0,0
9,1356,0,0,1,36
9,1186,0,0,0,0
9,1229,0,0,0,0
9,1305,0,0,1,23
9,1442,0,0,0,0
9,1527,0,0,0,0
9,1295,0,0,1,21
9,1240,0,0,0,0
9,1291,0,0,0,0
9,1187,0,0,1,33
9,1336,0,0,0,0
9,1182,0,0,0,0
9,1288,0,0,1,21
9,1304,0,0,0,0
9,1181,0,0,0,0
9,1345,0,0,1,23
9,1253,0,0,0,0
9,1337,0,0,0,0
9,1360,0,0,1,20
9,1224,0,0,0,0
9,1489,0,0,0,0
9,1229,0,0,1,21
9,1329,0,0,0,0
9,1440,0,0,0,0
9,1395,0,0,1,31
9,1337,0,0,0,0
9,1274,0,0,0,0
9,1174,0,0,1,27
9,1283,0,0,0,0
9,1156,0,0,0,0
9,1331,0,0,1,31
9,1174,0,0,0,0
9,1290,0,0,0,0
9,1227,0,0,1,23
9,1289,0,0,0,0
9,1339,0,0,0,0
9,1285,0,0,1,27
9,1320,0,0,0,0
9,1318,0,0,0,0
9,1212,0,0,1,40
9,1341,0,0,0,0
9,1187,0,0,0,0
9,1433,0,0,1,37
9,1182,0,0,0,0
9,1287,0,0,0,0
9,1358,0,0,1,24
9,1135,0,0,0,0
9,1275,0,0,0,0
9,1312,0,0,1,26
9,1421,0,0,0,0
9,1367,0,0,0,0
9,1250,0,0,1,25
9,1274,0,0,0,0
9,1152,0,0,0,0
9,1289,0,0,1,25
9,1246,0,0,0,0
9,1182,0,0,0,0
9,1359,0,0,1,36
9,1176,0,0,0,0
9,1223,0,0,0,0
9,1208,0,0,1,26
9,1216,0,0,0,0
9,1293,0,0,0,0
9,1211,0,0,1,38
9,1254,0,0,0,0
9,1222,0,0,0,0
9,1305,0,0,1,25
9,1279,0,0,0,0
9,1294,0,0,0,0
9,1376,0,0,1,21
9,1201,0,0,0,0
9,1213,0,0,0,0
9,1319,0,0,1,21
9,1349,0,0,0,0
9,1556,0,0,0,0
9,1419,0,0,1,28
9,1265,0,0,0,0
9,1243,0,0,0,0
9,1185,0,0,1,25
9,1199,0,0,0,0
9,1388,0,0,0,0
9,1206,0,0,1,32
9,1246,0,0,0,0
9,1199,0,0,0,0
9,1224,0,0,1,24
9,1259,0,0,0,0
9,1212,0,0,0,0
9,1287,0,0,1,20
9,1229,0,0,0,0
9,1195,0,0,0,0
9,1227,0,0,1,24
9,1217,0,0,0,0
9,1338,0,0,0,0
9,1214,0,0,1,22
9,1248,0,0,0,0
9,1246,0,0,0,0
9,1224,0,0,1,27
9,1251,0,0,0,0
9,1221,0,0,0,0
9,1273,0,0,1,34
9,1261,0,0,0,0
9,1167,0,0,0,0
9,1607,0,0,1,20
9,1168,0,0,0,0
9,1355,0,0,0,0
9,1274,0,0,1,21
9,1208,0,0,0,0
9,1308,0,0,0,0
9,1223,0,0,1,21
9,1256,0,0,0,0
9,1254,0,0,0,0
9,1217,0,0,1,23
9,1350,0,0,0,0
9,1185,0,0,0,0
9,1383,0,0,1,40
9,1204,0,0,0,0
9,1250,0,0,0,0
9,1264,0,0,1,24
9,1238,0,0,0,0
9,1334,0,0,0,0
9,1199,0,0,1,19
9,1207,0,0,0,0
9,1250,0,0,0,0
9,1226,0,0,1,27
9,1344,0,0,0,0
9,1167,0,0,0,0
9,1251,0,0,1,29
9,1384,0,0,0,0
9,1317,0,0,0,0
9,1389,0,0,1,24
9,1271,0,0,0,0
9,1223,0,0,0,0
9,1339,0,0,1,24
9,1244,0,0,0,0
9,1346,0,0,0,0
9,1256,0,0,1,30
9,1208,0,0,0,0
9,1448,0,0,0,0
9,1239,0,0,1,44
9,1300,0,0,0,0
9,1148,0,0,0,0
9,1279,0,0,1,82
9,1201,0,0,0,0
9,1213,0,0,0,0
9,1339,0,0,1,22
9,1238,0,0,0,0
9,1596,0,0,0,0
9,1381,0,0,1,28
9,1200,0,0,0,0
9,1296,0,0,0,0
9,1258,0,0,1,24
9,1294,0,0,0,0
9,1251,0,0,0,0
9,1166,0,0,1,21
9,1285,0,0,0,0
9,1157,0,0,0,0
9,1302,0,0,1,20
9,1197,0,0,0,0
9,1219,0,0,0,0
9,1360,0,0,1,20
9,1156,0,0,0,0
9,1202,0,0,0,0
9,1179,0,0,1,23
9,1224,0,0,0,0
9,1182,0,0,0,0
9,1257,0,0,1,33
9,1319,0,0,0,0
9,1182,0,0,0,0
9,1270,0,0,1,20
9,1163,0,0,0,0
9,1206,0,0,0,0
9,1246,0,0,1,20
9,1193,0,0,0,0
9,1275,0,0,0,0
9,1195,0,0,1,21
9,1219,0,0,0,0
9,1192,0,0,0,0
9,1201,0,0,1,43
9,1295,0,0,0,0
9,1193,0,0,0,0
9,1306,0,0,1,33
9,1135,0,0,0,0
9,1174,0,0,0,0
9,1248,0,0,1,15
9,1156,0,0,0,0
9,1279,0,0,0,0
9,1247,0,0,1,21
9,1229,0,0,0,0
9,1269,0,0,0,0
9,1244,0,0,1,36
9,1232,0,0,0,0
9,1202,0,0,0,0
9,1288,0,0,1,20
9,1161,0,0,0,0
9,1198,0,0,0,0
9,1239,0,0,1,21
9,1165,0,0,0,0
9,1270,0,0,0,0
9,1175,0,0,1,36
9,1261,0,0,0,0
9,1235,0,0,0,0
9,1215,0,0,1,34
9,1278,0,0,0,0
9,1153,0,0,0,0
9,1317,0,0,1,29
9,1253,0,0,0,0
9,1206,0,0,0,0
9,1345,0,0,1,26
9,1193,0,0,0,0
9,1333,0,0,0,0
9,1314,0,0,1,29
9,1206,0,0,0,0
9,1371,0,0,0,0
9,1193,0,0,1,23
9,1279,0,0,0,0
9,1254,0,0,0,0
9,1242,0,0,1,41
9,1321,0,0,0,0
9,1155,0,0,0,0
9,1267,0,0,1,16
9,1172,0,0,0,0
9,1266,0,0,0,0
9,1263,0,0,1,30
9,1204,0,0,0,0
9,1271,0,0,0,0
9,1185,0,0,1,20
9,1220,0,0,0,0
9,1160,0,0,0,0
9,1310,0,0,1,19
9,1421,0,0,0,0
9,1155,0,0,0,0
9,1631,0,0,1,38
9,1504,0,0,0,0
9,1226,0,0,0,0
9,1355,0,0,1,21
9,1216,0,0,0,0
9,1366,0,0,0,0
9,1247,0,0,1,34
9,1463,0,0,0,0
9,1185,0,0,0,0
9,1263,0,0,1,24
9,1229,0,0,0,0
9,1161,0,0,0,0
9,1335,0,0,1,34
9,1213,0,0,0,0
9,1238,0,0,0,0
9,1263,0,0,1,35
9,1269,0,0,0,0
9,1301,0,0,0,0
9,1242,0,0,1,24
9,1160,0,0,0,0
9,1197,0,0,0,0
9,1319,0,0,1,24
9,1171,0,0,0,0
9,1212,0,0,0,0
9,1236,0,0,1,26
9,1209,0,0,0,0
9,1195,0,0,0,0
9,1267,0,0,1,30
9,1225,0,0,0,0
9,1194,0,0,0,0
9,1311,0,0,1,22
9,1206,0,0,0,0
9,1227,0,0,0,0
9,1321,0,0,1,20
9,1208,0,0,0,0
9,1356,0,0,0,0
9,1256,0,0,1,30
9,1240,0,0,0,0
9,1251,0,0,0,0
9,1220,0,0,1,24
9,1217,0,0,0,0
9,1147,0,0,0,0
9,1242,0,0,1,57
9,1201,0,0,0,0
9,1273,0,0,0,0
9,1320,0,0,1,35
9,1166,0,0,0,0
9,1210,0,0,0,0
9,1295,0,0,1,21
9,1200,0,0,0,0
9,1237,0,0,0,0
9,1236,0,0,1,36
9,1238,0,0,0,0
9,1220,0,0,0,0
9,1227,0,0,1,22
9,1185,0,0,0,0
9,1184,0,0,0,0
9,1363,0,0,1,41
9,1143,0,0,0,0
9,1255,0,0,0,0
9,1239,0,0,1,32
9,1235,0,0,0,0
9,1218,0,0,0,0
9,1332,0,0,1,38
9,1269,0,0,0,0
9,1225,0,0,0,0
9,1238,0,0,1,35
9,1321,0,0,0,0
9,1186,0,0,0,0
9,1295,0,0,1,34
9,1183,0,0,0,0
9,1315,0,0,0,0
9,1302,0,0,1,29
9,1194,0,0,0,0
9,1202,0,0,0,0
9,1171,0,0,1,26
9,1240,0,0,0,0
9,1235,0,0,0,0
9,1261,0,0,1,40
9,1248,0,0,0,0
9,1174,0,0,0,0
9,1371,0,0,1,38
9,1205,0,0,0,0
9,1290,0,0,0,0
9,1279,0,0,1,26
9,1172,0,0,0,0
9,1291,0,0,0,0
9,1260,0,0,1,23
9,1248,0,0,0,0
9,1329,0,0,0,0
9,1209,0,0,1,32
9,1380,0,0,0,0
9,1316,0,0,0,0
9,1257,0,0,1,24
9,1199,0,0,0,0
9,1194,0,0,0,0
9,1352,0,0,1,31
9,1179,0,0,0,0
9,1217,0,0,0,0
9,1613,0,0,1,37
9,1249,0,0,0,0
9,1468,0,0,0,0
9,1271,0,0,1,26
9,1286,0,0,0,0
9,1414,0,0,0,0
9,1292,0,0,1,36
9,1342,0,0,0,0
9,1202,0,0,0,0
9,1247,0,0,1,27
9,1332,0,0,0,0
9,1134,0,0,0,0
9,1274,0,0,1,18
9,1183,0,0,0,0
9,1331,0,0,0,0
9,1239,0,0,1,24
9,1151,0,0,0,0
9,1295,0,0,0,0
9,1193,0,0,1,20
9,1303,0,0,0,0
9,1154,0,0,0,0
9,1259,0,0,1,19
9,1280,0,0,0,0
9,1156,0,0,0,0
9,1285,0,0,1,30
9,1217,0,0,0,0
9,1252,0,0,0,0
9,1246,0,0,1,24
9,1211,0,0,0,0
9,1323,0,0,0,0
9,1283,0,0,1,17
9,1207,0,0,0,0
9,1313,0,0,0,0
9,1262,0,0,1,47
9,1261,0,0,0,0
9,1141,0,0,0,0
9,1258,0,0,1,32
9,1231,0,0,0,0
9,1214,0,0,0,0
9,1369,0,0,1,32
9,1186,0,0,0,0
9,1210,0,0,0,0
9,1285,0,0,1,21
9,1206,0,0,0,0
9,1397,0,0,0,0
9,1188,0,0,1,23
9,1200,0,0,0,0
9,1298,0,0,0,0
9,1237,0,0,1,42
9,1338,0,0,0,0
9,1164,0,0,0,0
9,1316,0,0,1,41
9,1241,0,0,0,0
9,1278,0,0,0,0
9,1405,0,0,1,43
9,1506,0,0,0,0
9,1198,0,0,0,0
9,1360,0,0,1,25
9,1181,0,0,0,0
9,1300,0,0,0,0
9,1287,0,0,1,23
9,1303,0,0,0,0
9,1340,0,0,0,0
9,1262,0,0,1,29
9,1380,0,0,0,0
9,1293,0,0,0,0
9,1224,0,0,1,34
9,1318,0,0,0,0
9,1169,0,0,0,0
9,1372,0,0,1,37
9,1250,0,0,0,0
9,1218,0,0,0,0
9,1369,0,0,1,43
9,1196,0,0,0,0
9,1198,0,0,0,0
9,1234,0,0,1,22
9,1276,0,0,0,0
9,1377,0,0,0,0
9,1182,0,0,1,27
9,1226,0,0,0,0
9,1212,0,0,0,0
9,1224,0,0,1,42
9,1349,0,0,0,0
9,1165,0,0,0,0
9,1322,0,0,1,39
9,1219,0,0,0,0
9,1279,0,0,0,0
9,1287,0,0,1,21
9,1140,0,0,0,0
9,1329,0,0,0,0
9,1299,0,0,1,19
9,1289,0,0,0,0
9,1216,0,0,0,0
9,1257,0,0,1,39
9,1384,0,0,0,0
9,1191,0,0,0,0
9,1288,0,0,1,26
9,1211,0,0,0,0
9,1200,0,0,0,0
9,1265,0,0,1,16
9,1153,0,0,0,0
9,1252,0,0,0,0
9,1222,0,0,1,24
9,1226,0,0,0,0
9,1219,0,0,0,0
9,1233,0,0,1,68
9,1347,0,0,0,0
9,1200,0,0,0,0
9,1305,0,0,1,19
9,1256,0,0,0,0
9,1157,0,0,0,0
9,1377,0,0,1,17
9,1157,0,0,0,0
9,1204,0,0,0,0
9,1429,0,0,1,22
9,1227,0,0,0,0
9,1279,0,0,0,0
9,1216,0,0,1,28
9,1302,0,0,0,0
9,1201,0,0,0,0
9,1264,0,0,1,21
9,1230,0,0,0,0
9,1165,0,0,0,0
9,1293,0,0,1,25
9,1199,0,0,0,0
9,1351,0,0,0,0
9,1300,0,0,1,35
9,1143,0,0,0,0
9,1323,0,0,0,0
9,1350,0,0,1,26
9,1265,0,0,0,0
9,1252,0,0,0,0
9,1180,0,0,1,28
9,1246,0,0,0,0
9,1189,0,0,0,0
9,1288,0,0,1,38
9,1190,0,0,0,0
9,1181,0,0,0,0
9,1261,0,0,1,28
9,1152,0,0,0,0
9,1274,0,0,0,0
9,1198,0,0,1,22
9,1312,0,0,0,0
9,1325,0,0,0,0
9,1157,0,0,1,22
9,1261,0,0,0,0
9,1243,0,0,0,0
9,1220,0,0,1,25
9,1206,0,0,0,0
9,1166,0,0,0,0
9,1345,0,0,1,40
9,1183,0,0,0,0
9,1191,0,0,0,0
9,1229,0,0,1,30
9,1179,0,0,0,0
9,1330,0,0,0,0
9,1183,0,0,1,23
9,1252,0,0,0,0
9,1161,0,0,0,0
9,1221,0,0,1,34
9,1248,0,0,0,0
9,1155,0,0,0,0
9,1368,0,0,1,24
9,1216,0,0,0,0
9,1268,0,0,0,0
9,1311,0,0,1,22
9,1198,0,0,0,0
9,1320,0,0,0,0
9,1207,0,0,1,30
9,1269,0,0,0,0
9,1204,0,0,0,0
9,1229,0,0,1,28
9,1259,0,0,0,0
9,1156,0,0,0,0
9,1290,0,0,1,35
9,1164,0,0,0,0
9,1178,0,0,0,0
9,1213,0,0,1,17
9,1152,0,0,0,0
9,1257,0,0,0,0
9,1177,0,0,1,29
9,1307,0,0,0,0
9,1253,0,0,0,0
9,1217,0,0,1,30
9,1260,0,0,0,0
9,1119,0,0,0,0
9,1392,0,0,1,20
9,1240,0,0,0,0
9,1198,0,0,0,0
9,1215,0,0,1,23
9,1216,0,0,0,0
9,1328,0,0,0,0
9,1174,0,0,1,26
9,1315,0,0,0,0
9,1198,0,0,0,0
9,1241,0,0,1,34
9,1301,0,0,0,0
9,1116,0,0,0,0
9,1269,0,0,1,25
9,1205,0,0,0,0
9,1203,0,0,0,0
9,1347,0,0,1,21
9,1171,0,0,0,0
9,1303,0,0,0,0
9,1227,0,0,1,23
9,1251,0,0,0,0
9,1297,0,0,0,0
9,1288,0,0,1,27
9,1357,0,0,0,0
9,1243,0,0,0,0
9,1314,0,0,1,27
9,1355,0,0,0,0
9,1208,0,0,0,0
9,1333,0,0,1,43
9,1189,0,0,0,0
9,1211,0,0,0,0
9,1301,0,0,1,25
9,1182,0,0,0,0
9,1297,0,0,0,0
9,1212,0,0,1,20
9,1188,0,0,0,0
9,1231,0,0,0,0
9,1224,0,0,1,26
9,1430,0,0,0,0
9,1223,0,0,0,0
9,1271,0,0,1,25
9,1266,0,0,0,0
9,1175,0,0,0,0
9,1681,0,0,1,23
9,1190,0,0,0,0
9,1343,0,0,0,0
9,1368,0,0,1,30
9,1202,0,0,0,0
9,1344,0,0,0,0
9,1174,0,0,1,21
9,1363,0,0,0,0
9,1150,0,0,0,0
9,1303,0,0,1,38
9,1243,0,0,0,0
9,1184,0,0,0,0
9,1303,0,0,1,30
9,1145,0,0,0,0
9,1317,0,0,0,0
9,1281,0,0,1,20
9,1243,0,0,0,0
9,1311,0,0,0,0
9,1158,0,0,1,24
9,1221,0,0,0,0
9,1160,0,0,0,0
9,1249,0,0,1,39
9,1231,0,0,0,0
9,1173,0,0,0,0
9,1360,0,0,1,38
9,1222,0,0,0,0
9,1193,0,0,0,0
9,1280,0,0,1,22
9,1211,0,0,0,0
9,1418,0,0,0,0
9,1189,0,0,1,20
9,1243,0,0,0,0
9,1218,0,0,0,0
9,1230,0,0,1,27
9,1328,0,0,0,0
9,1194,0,0,0,0
9,1289,0,0,1,39
9,1301,0,0,0,0
9,1198,0,0,0,0
9,1408,0,0,1,22
9,1198,0,0,0,0
9,1225,0,0,0,0
9,1318,0,0,1,23
9,1182,0,0,0,0
9,1399,0,0,0,0
9,1195,0,0,1,23
9,1295,0,0,0,0
9,1250,0,0,0,0
9,1210,0,0,1,25
9,1279,0,0,0,0
9,1178,0,0,0,0
9,1256,0,0,1,23
9,1213,0,0,0,0
9,1170,0,0,0,0
9,1330,0,0,1,23
9,1280,0,0,0,0
9,1224,0,0,0,0
9,1341,0,0,1,32
9,1186,0,0,0,0
9,1314,0,0,0,0
9,1195,0,0,1,32
9,1315,0,0,0,0
9,1153,0,0,0,0
9,1205,0,0,1,21
9,1233,0,0,0,0
9,1197,0,0,0,0
9,1329,0,0,1,28
9,1229,0,0,0,0
9,1254,0,0,0,0
9,1228,0,0,1,26
9,1193,0,0,0,0
9,1347,0,0,0,0
9,1196,0,0,1,24
9,1280,0,0,0,0
9,1180,0,0,0,0
9,1219,0,0,1,34
9,1294,0,0,0,0
9,1181,0,0,0,0
9,1329,0,0,1,24
9,1191,0,0,0,0
9,1201,0,0,0,0
9,1215,0,0,1,23
9,1146,0,0,0,0
9,1305,0,0,0,0
9,1198,0,0,1,24
9,1230,0,0,0,0
9,1229,0,0,0,0
9,1205,0,0,1,38
9,1233,0,0,0,0
9,1336,0,0,0,0
9,1370,0,0,1,47
9,1270,0,0,0,0
9,1177,0,0,0,0
9,1301,0,0,1,21
9,1171,0,0,0,0
9,1278,0,0,0,0
9,1226,0,0,1,19
9,1282,0,0,0,0
9,1331,0,0,0,0
9,1226,0,0,1,28
9,1258,0,0,0,0
9,1159,0,0,0,0
9,1267,0,0,1,25
9,1184,0,0,0,0
9,1130,0,0,0,0
9,1288,0,0,1,40
9,1178,0,0,0,0
9,1279,0,0,0,0
9,1275,0,0,1,21
9,1178,0,0,0,0
9,1433,0,0,0,0
9,1235,0,0,1,28
9,1230,0,0,0,0
9,1282,0,0,0,0
9,1191,0,0,1,18
9,1313,0,0,0,0
9,1178,0,0,0,0
9,1279,0,0,1,30
9,1186,0,0,0,0
9,1228,0,0,0,0
9,1304,0,0,1,25
9,1145,0,0,0,0
9,1313,0,0,0,0
9,1245,0,0,1,20
9,1195,0,0,0,0
9,1274,0,0,0,0
9,1248,0,0,1,21
9,1265,0,0,0,0
9,1212,0,0,0,0
9,1261,0,0,1,32
