pid,business_time(ms),scavenge_count,scavenge_time,marksweep_count,marksweep_time
11,200,1,17,1,44
11,164,0,0,0,0
11,279,0,0,1,75
11,192,0,0,0,0
11,245,0,0,1,28
11,147,0,0,0,0
11,207,0,0,1,17
11,143,0,0,0,0
11,155,0,0,1,20
11,137,0,0,0,0
11,187,2,24,1,22
11,232,1,16,1,28
11,220,1,26,0,0
11,228,1,16,1,39
11,193,1,17,0,0
11,140,0,0,0,0
11,149,1,2,0,0
11,178,1,14,1,20
11,157,0,0,0,0
11,167,1,11,0,0
11,177,0,0,0,0
11,198,1,10,0,0
11,166,0,0,0,0
11,194,1,11,0,0
11,135,0,0,0,0
11,158,0,0,0,0
11,138,1,2,0,0
11,149,0,0,0,0
11,150,1,16,0,0
11,139,0,0,0,0
11,162,0,0,0,0
11,290,1,41,1,36
11,184,0,0,0,0
11,180,0,0,0,0
11,149,1,12,0,0
11,143,0,0,0,0
11,138,0,0,0,0
11,144,0,0,0,0
11,168,1,6,0,0
11,141,0,0,0,0
11,139,0,0,0,0
11,192,0,0,0,0
11,210,1,14,0,0
11,157,0,0,0,0
11,138,0,0,0,0
11,145,0,0,0,0
11,152,1,5,0,0
11,139,0,0,0,0
11,139,0,0,0,0
11,137,0,0,0,0
11,156,1,7,0,0
11,145,0,0,0,0
11,188,0,0,0,0
11,181,0,0,0,0
11,194,0,0,0,0
11,144,1,2,0,0
11,136,0,0,0,0
11,139,0,0,0,0
11,137,0,0,0,0
11,195,1,10,1,25
11,180,0,0,0,0
11,169,0,0,0,0
11,248,0,0,0,0
11,196,0,0,0,0
11,210,1,12,0,0
11,140,0,0,0,0
11,144,0,0,0,0
11,138,0,0,0,0
11,142,0,0,0,0
11,148,1,10,0,0
11,135,0,0,0,0
11,148,0,0,0,0
11,186,0,0,0,0
11,173,0,0,0,0
11,192,0,0,0,0
11,181,1,5,0,0
11,168,0,0,0,0
11,172,0,0,0,0
11,173,0,0,0,0
11,159,0,0,0,0
11,158,1,5,0,0
11,164,0,0,0,0
11,166,0,0,0,0
11,298,0,0,0,0
11,269,0,0,0,0
11,179,0,0,0,0
11,174,1,4,0,0
11,160,0,0,0,0
11,159,0,0,0,0
11,155,0,0,0,0
11,166,0,0,0,0
11,166,1,10,0,0
11,190,0,0,0,0
11,248,0,0,0,0
11,254,0,0,0,0
11,175,0,0,0,0
11,161,0,0,0,0
11,228,1,17,1,35
11,181,0,0,0,0
11,161,0,0,0,0
11,161,0,0,0,0
11,194,0,0,0,0
11,245,0,0,0,0
11,280,1,22,0,0
11,158,0,0,0,0
11,171,0,0,0,0
11,164,0,0,0,0
11,159,0,0,0,0
11,162,0,0,0,0
11,166,1,8,0,0
11,179,0,0,0,0
11,205,0,0,0,0
11,220,0,0,0,0
11,239,0,0,0,0
11,160,0,0,0,0
11,180,1,9,0,0
11,155,0,0,0,0
11,152,0,0,0,0
11,162,0,0,0,0
11,161,0,0,0,0
11,180,0,0,0,0
11,252,1,12,0,0
11,256,0,0,0,0
11,176,0,0,0,0
11,155,0,0,0,0
