pid,business_time(ms),scavenge_count,scavenge_time,marksweep_count,marksweep_time
9,127,0,0,0,0
9,5,0,0,0,0
9,21,1,16,0,0
9,3,0,0,0,0
9,5,0,0,0,0
9,16,1,12,0,0
9,5,0,0,0,0
9,5,0,0,0,0
9,11,1,8,0,0
9,9,0,0,0,0
9,12,0,0,0,0
9,7,0,0,0,0
9,6,0,0,0,0
9,9,0,0,0,0
9,31,0,0,0,0
9,30,1,24,0,0
9,14,0,0,0,0
9,3,0,0,0,0
9,6,0,0,0,0
9,6,0,0,0,0
9,5,0,0,0,0
9,21,1,17,0,0
9,6,0,0,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,10,0,0,0,0
9,7,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,7,0,0,0,0
9,10,0,0,0,0
9,6,0,0,0,0
9,51,0,0,0,0
9,44,0,0,0,0
9,18,0,0,0,0
9,60,1,55,0,0
9,13,0,0,0,0
9,4,0,0,0,0
9,16,0,0,0,0
9,15,0,0,0,0
9,9,0,0,0,0
9,4,0,0,0,0
9,8,0,0,0,0
9,10,0,0,0,0
9,13,0,0,0,0
9,8,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,56,1,46,0,0
9,11,0,0,0,0
9,21,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
9,8,0,0,0,0
9,9,0,0,0,0
9,54,0,0,0,0
9,87,0,0,0,0
9,13,0,0,0,0
9,13,0,0,0,0
9,4,0,0,0,0
9,22,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,14,0,0,0,0
9,7,0,0,0,0
9,11,0,0,0,0
9,8,0,0,0,0
9,7,0,0,0,0
9,11,0,0,0,0
9,9,0,0,0,0
9,9,0,0,0,0
9,14,0,0,0,0
9,9,0,0,0,0
9,28,0,0,0,0
9,10,0,0,0,0
9,8,0,0,0,0
9,8,1,3,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,9,0,0,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,10,0,0,0,0
9,6,0,0,0,0
9,5,0,0,0,0
9,5,0,0,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
9,6,0,0,0,0
9,17,0,0,0,0
9,4,0,0,0,0

9,5,0,0,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,6,1,2,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,14,0,0,0,0
9,5,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,7,1,4,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,15,1,9,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,6,1,2,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,6,1,2,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
9,7,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,1,0,0
9,4,0,0,0,0
9,7,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,5,0,0,0,0
9,4,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,6,1,2,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,1,1,0,0
9,8,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,6,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,6,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,5,1,2,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,5,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,6,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,6,1,2,0,0
9,2,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,1,2,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,6,1,1,0,0
9,7,0,0,0,0
9,5,0,0,0,0
9,8,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,2,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,1,2,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,2,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,6,1,1,0,0
9,3,0,0,0,0
9,5,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,5,0,0,0,0
9,4,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,2,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,19,1,8,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,6,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,4,1,1,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,2,0,0
9,3,0,0,0,0
9,5,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,6,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,1,2,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
9,6,1,1,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,5,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,1,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,1,1,0,0
9,5,0,0,0,0
9,10,0,0,0,0
9,5,0,0,0,0
9,4,1,2,0,0
9,5,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,4,1,1,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,12,1,1,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,5,1,1,0,0
9,4,0,0,0,0
9,3,0,0,0,0
9,3,0,0,0,0
9,5,1,2,0,0
9,3,0,0,0,0
9,4,0,0,0,0
