pid,business_time(ms),scavenge_count,scavenge_time,marksweep_count,marksweep_time
9,230,1,202,0,0
9,230,1,209,0,0
9,36,0,0,0,0
9,265,1,236,0,0
9,988,1,242,1,728
9,17,0,0,0,0
9,204,1,185,0,0
9,21,0,0,0,0
9,273,1,247,0,0
9,25,0,0,0,0
9,28,0,0,0,0
9,441,1,415,0,0
9,31,0,0,0,0
9,23,0,0,0,0
9,122,1,101,0,0
9,22,0,0,0,0
9,18,0,0,0,0
9,158,1,133,0,0
9,22,0,0,0,0
9,24,0,0,0,0
9,126,1,109,0,0
9,27,0,0,0,0
9,17,0,0,0,0
9,149,1,127,0,0
9,24,0,0,0,0
9,22,0,0,0,0
9,130,1,109,0,0
9,28,0,0,0,0
9,45,0,0,0,0
9,228,1,207,0,0
9,28,0,0,0,0
9,26,0,0,0,0
9,189,1,165,0,0
9,25,0,0,0,0
9,28,0,0,0,0
9,27,0,0,0,0
9,36,1,15,0,0
9,26,0,0,0,0
9,29,0,0,0,0
9,119,1,87,0,0
9,23,0,0,0,0
9,21,0,0,0,0
9,202,1,178,0,0
9,21,0,0,0,0
9,28,0,0,0,0
9,22,0,0,0,0
9,24,1,4,0,0
9,32,0,0,0,0
9,35,0,0,0,0
9,131,1,107,0,0
9,32,0,0,0,0
9,29,0,0,0,0
9,136,1,116,0,0
9,23,0,0,0,0
9,27,0,0,0,0
9,220,1,184,0,0
9,24,0,0,0,0
9,33,0,0,0,0
9,32,0,0,0,0
9,62,1,40,0,0
9,27,0,0,0,0
9,28,0,0,0,0
9,140,1,117,0,0
9,27,0,0,0,0
9,26,0,0,0,0
9,309,1,285,0,0
9,22,0,0,0,0
9,41,0,0,0,0
9,38,0,0,0,0
9,117,1,99,0,0
9,21,0,0,0,0
9,27,0,0,0,0
9,179,1,155,0,0
9,30,0,0,0,0
9,25,0,0,0,0
9,23,0,0,0,0
9,62,1,40,0,0
9,25,0,0,0,0
9,19,0,0,0,0
9,136,1,116,0,0
9,23,0,0,0,0
9,24,0,0,0,0
9,225,1,201,0,0
9,33,0,0,0,0
9,36,0,0,0,0
9,36,0,0,0,0
9,123,1,86,0,0
9,27,0,0,0,0
9,25,0,0,0,0
9,173,1,151,0,0
9,21,0,0,0,0
9,30,0,0,0,0
9,29,0,0,0,0
9,86,1,67,0,0
9,26,0,0,0,0
9,26,0,0,0,0
9,164,1,140,0,0
9,24,0,0,0,0
9,26,0,0,0,0
9,25,0,0,0,0
9,92,1,63,0,0
9,28,0,0,0,0
9,29,0,0,0,0
9,272,1,249,0,0
9,42,0,0,0,0
9,34,0,0,0,0
9,27,0,0,0,0
9,94,1,65,0,0
9,22,0,0,0,0
9,25,0,0,0,0
9,205,1,180,0,0
9,24,0,0,0,0
9,24,0,0,0,0
9,21,0,0,0,0
9,79,1,51,0,0
9,21,0,0,0,0
9,26,0,0,0,0
9,168,1,142,0,0
9,25,0,0,0,0
9,27,0,0,0,0
9,23,0,0,0,0
9,107,1,74,0,0
9,44,0,0,0,0
9,42,0,0,0,0
9,286,1,226,0,0
9,32,0,0,0,0
9,25,0,0,0,0
9,25,0,0,0,0
9,76,1,54,0,0
9,29,0,0,0,0
9,27,0,0,0,0
9,186,1,162,0,0
9,18,0,0,0,0
9,24,0,0,0,0
9,25,0,0,0,0
9,75,1,51,0,0
9,19,0,0,0,0
9,34,0,0,0,0
9,169,1,150,0,0
9,27,0,0,0,0
9,40,0,0,0,0
9,23,0,0,0,0
9,113,1,87,0,0
9,49,0,0,0,0
9,33,0,0,0,0
9,237,1,211,0,0
9,20,0,0,0,0
9,21,0,0,0,0
9,27,0,0,0,0
9,100,1,76,0,0
9,19,0,0,0,0
9,29,0,0,0,0
9,170,1,149,0,0
9,20,0,0,0,0
9,20,0,0,0,0
9,24,0,0,0,0
9,95,1,68,0,0
9,31,0,0,0,0
9,38,0,0,0,0
9,238,1,192,0,0
9,25,0,0,0,0
9,32,0,0,0,0
9,42,0,0,0,0
9,89,1,67,0,0
9,19,0,0,0,0
9,21,0,0,0,0
9,179,1,158,0,0
9,23,0,0,0,0
9,27,0,0,0,0
9,33,0,0,0,0
9,115,1,87,0,0
9,21,0,0,0,0
9,24,0,0,0,0
9,170,1,147,0,0
9,28,0,0,0,0
9,25,0,0,0,0
9,29,0,0,0,0
9,110,1,71,0,0
9,27,0,0,0,0
9,23,0,0,0,0
9,300,1,273,0,0
9,21,0,0,0,0
9,26,0,0,0,0
9,26,0,0,0,0
9,91,1,63,0,0
9,28,0,0,0,0
9,27,0,0,0,0
9,181,1,156,0,0
9,24,0,0,0,0
9,23,0,0,0,0
9,25,0,0,0,0
9,85,1,59,0,0
9,24,0,0,0,0
9,24,0,0,0,0
9,268,1,242,0,0
9,37,0,0,0,0
9,26,0,0,0,0
9,27,0,0,0,0
9,161,1,135,0,0
9,23,0,0,0,0
9,21,0,0,0,0
9,191,1,166,0,0
9,23,0,0,0,0
9,18,0,0,0,0
9,22,0,0,0,0
9,82,1,53,0,0
9,25,0,0,0,0
9,25,0,0,0,0
9,179,1,151,0,0
9,24,0,0,0,0
9,25,0,0,0,0
9,24,0,0,0,0
9,122,1,93,0,0
9,24,0,0,0,0
9,36,0,0,0,0
9,279,1,250,0,0
9,21,0,0,0,0
9,24,0,0,0,0
9,30,0,0,0,0
9,101,1,61,0,0
9,45,0,0,0,0
9,26,0,0,0,0
9,196,1,172,0,0
9,20,0,0,0,0
9,21,0,0,0,0
9,27,0,0,0,0
9,84,1,53,0,0
9,24,0,0,0,0
9,22,0,0,0,0
9,203,1,176,0,0
9,28,0,0,0,0
9,37,0,0,0,0
9,23,0,0,0,0
9,92,1,64,0,0
9,26,0,0,0,0
9,41,0,0,0,0
9,234,1,205,0,0
9,20,0,0,0,0
9,25,0,0,0,0
9,30,0,0,0,0
9,80,1,58,0,0
9,25,0,0,0,0
9,27,0,0,0,0
9,167,1,138,0,0
9,24,0,0,0,0
9,27,0,0,0,0
9,31,0,0,0,0
9,77,1,55,0,0
9,26,0,0,0,0
9,25,0,0,0,0
9,213,1,185,0,0
9,26,0,0,0,0
9,49,0,0,0,0
9,38,0,0,0,0
9,121,1,82,0,0
9,36,0,0,0,0
9,47,0,0,0,0
9,188,1,160,0,0
9,28,0,0,0,0
9,28,0,0,0,0
9,25,0,0,0,0
9,112,1,86,0,0
9,28,0,0,0,0
9,34,0,0,0,0
9,192,1,161,0,0
9,26,0,0,0,0
9,39,0,0,0,0
9,36,0,0,0,0
9,116,1,81,0,0
9,32,0,0,0,0
9,56,0,0,0,0
9,267,1,240,0,0
9,28,0,0,0,0
9,24,0,0,0,0
9,34,0,0,0,0
9,91,1,67,0,0
9,30,0,0,0,0
9,29,0,0,0,0
9,194,1,161,0,0
9,28,0,0,0,0
9,29,0,0,0,0
9,33,0,0,0,0
9,104,1,71,0,0
9,32,0,0,0,0
9,33,0,0,0,0
9,302,1,271,0,0
9,46,0,0,0,0
9,34,0,0,0,0
9,34,0,0,0,0
9,90,1,60,0,0
9,25,0,0,0,0
