pid,execution_time(ms),scavenge_count,scavenge_time,marksweep_count,marksweep_time
9,60,0,0,0,0
9,29,0,0,0,0
9,36,0,0,0,0
9,147,1,108,0,0
9,42,0,0,0,0
9,13,0,0,0,0
9,13,0,0,0,0
9,155,1,140,0,0
9,9,0,0,0,0
9,20,0,0,0,0
9,9,0,0,0,0
9,152,1,137,0,0
9,7,0,0,0,0
9,20,0,0,0,0
9,13,0,0,0,0
9,173,1,159,0,0
9,7,0,0,0,0
9,8,0,0,0,0
9,8,0,0,0,0
9,324,1,312,0,0
9,11,0,0,0,0
9,24,0,0,0,0
9,17,0,0,0,0
9,4,0,0,0,0
9,6,0,0,0,0
9,7,0,0,0,0
9,178,1,163,0,0
9,15,0,0,0,0
9,9,0,0,0,0
9,17,0,0,0,0
9,199,2,184,0,0
9,22,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,126,1,121,0,0
9,9,0,0,0,0
9,7,0,0,0,0
9,5,0,0,0,0
9,147,1,139,0,0
9,7,0,0,0,0
9,8,0,0,0,0
9,6,0,0,0,0
9,163,1,154,0,0
9,5,0,0,0,0
9,6,0,0,0,0
9,7,0,0,0,0
9,147,1,140,0,0
9,7,0,0,0,0
9,6,0,0,0,0
9,6,0,0,0,0
9,151,1,141,0,0
9,10,0,0,0,0
9,13,0,0,0,0
9,10,0,0,0,0
9,303,1,296,0,0
9,5,0,0,0,0
9,6,0,0,0,0
9,4,0,0,0,0
9,237,2,229,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,129,1,122,0,0
9,4,0,0,0,0
9,10,0,0,0,0
9,8,0,0,0,0
9,148,1,142,0,0
9,6,0,0,0,0
9,5,0,0,0,0
9,5,0,0,0,0
9,142,1,138,0,0
9,5,0,0,0,0
9,5,0,0,0,0
9,5,0,0,0,0
9,132,1,127,0,0
9,17,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,156,1,149,0,0
9,5,0,0,0,0
9,6,0,0,0,0
9,4,0,0,0,0
9,7,0,0,0,0
9,160,1,154,0,0
9,8,0,0,0,0
9,6,0,0,0,0
9,7,0,0,0,0
9,162,1,149,0,0
9,5,0,0,0,0
9,5,0,0,0,0
9,9,0,0,0,0
9,124,1,118,0,0
9,5,0,0,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,8,0,0,0,0
9,331,1,325,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,231,1,227,0,0
9,4,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
9,142,1,138,0,0
9,5,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
9,150,1,145,0,0
9,5,0,0,0,0
9,7,0,0,0,0
9,6,0,0,0,0
9,144,1,138,0,0
9,8,0,0,0,0
9,91,1,82,0,0
9,4,0,0,0,0
9,10,0,0,0,0
9,6,0,0,0,0
9,121,1,116,0,0
9,14,0,0,0,0
9,12,0,0,0,0
