pid,execution_time(ms),scavenge_count,scavenge_time,marksweep_count,marksweep_time
11,310,0,0,0,0
11,178,0,0,0,0
11,144,0,0,0,0
11,147,0,0,0,0
11,147,0,0,0,0
11,135,0,0,0,0
11,139,0,0,0,0
11,140,0,0,0,0
11,140,0,0,0,0
11,163,0,0,0,0
11,142,0,0,0,0
11,224,0,0,0,0
11,254,0,0,0,0
11,143,0,0,0,0
11,184,1,17,0,0
11,167,1,7,0,0
11,124,0,0,0,0
11,130,0,0,0,0
11,133,0,0,0,0
11,128,0,0,0,0
11,126,0,0,0,0
11,123,0,0,0,0
11,132,0,0,0,0
11,130,0,0,0,0
11,127,0,0,0,0
11,127,0,0,0,0
11,166,0,0,0,0
11,229,0,0,0,0
11,223,1,5,0,0
11,155,1,6,0,0
11,131,0,0,0,0
11,137,0,0,0,0
11,112,0,0,0,0
11,113,0,0,0,0
11,119,0,0,0,0
11,119,0,0,0,0
11,137,0,0,0,0
11,125,0,0,0,0
11,131,0,0,0,0
11,124,0,0,0,0
11,127,0,0,0,0
11,130,0,0,0,0
11,163,1,7,0,0
11,286,1,6,0,0
11,179,0,0,0,0
11,128,0,0,0,0
11,115,0,0,0,0
11,119,0,0,0,0
11,128,0,0,0,0
11,128,0,0,0,0
11,124,0,0,0,0
11,130,0,0,0,0
11,129,0,0,0,0
11,129,0,0,0,0
11,128,0,0,0,0
11,130,0,0,0,0
11,163,1,10,0,0
11,164,1,6,0,0
11,138,0,0,0,0
11,215,0,0,0,0
11,210,0,0,0,0
11,124,0,0,0,0
11,120,0,0,0,0
11,127,0,0,0,0
11,111,0,0,0,0
11,120,0,0,0,0
11,117,0,0,0,0
11,137,0,0,0,0
11,118,0,0,0,0
11,131,0,0,0,0
11,147,1,6,0,0
11,150,1,6,0,0
11,114,0,0,0,0
11,120,0,0,0,0
11,121,0,0,0,0
11,237,0,0,0,0
11,236,0,0,0,0
11,126,0,0,0,0
11,126,0,0,0,0
11,129,0,0,0,0
11,131,0,0,0,0
11,131,0,0,0,0
11,128,0,0,0,0
11,124,0,0,0,0
11,155,1,8,0,0
11,159,1,6,0,0
11,126,0,0,0,0
11,141,0,0,0,0
11,135,0,0,0,0
11,124,0,0,0,0
11,144,0,0,0,0
11,246,0,0,0,0
11,207,0,0,0,0
11,119,0,0,0,0
11,113,0,0,0,0
11,121,0,0,0,0
11,112,0,0,0,0
11,114,0,0,0,0
11,145,1,7,0,0
11,139,1,6,0,0
11,129,0,0,0,0
11,129,0,0,0,0
11,126,0,0,0,0
11,127,0,0,0,0
11,117,0,0,0,0
11,121,0,0,0,0
11,112,0,0,0,0
11,130,0,0,0,0
11,224,0,0,0,0
11,201,0,0,0,0
11,138,0,0,0,0
11,133,0,0,0,0
11,147,1,6,0,0
11,155,1,9,0,0
11,125,0,0,0,0
11,122,0,0,0,0
11,128,0,0,0,0
11,131,0,0,0,0
11,132,0,0,0,0
11,126,0,0,0,0
11,129,0,0,0,0
11,112,0,0,0,0
11,122,0,0,0,0
11,115,0,0,0,0
11,185,0,0,0,0
11,220,0,0,0,0
11,167,1,1,0,0
11,155,1,3,0,0
11,122,0,0,0,0
11,119,0,0,0,0
11,137,0,0,0,0
11,123,0,0,0,0
11,119,0,0,0,0
11,129,0,0,0,0
11,127,0,0,0,0
11,127,0,0,0,0
11,130,0,0,0,0
11,140,0,0,0,0
11,129,0,0,0,0
11,130,0,0,0,0
11,200,1,3,0,0
11,280,1,3,0,0
11,192,0,0,0,0
11,121,0,0,0,0
11,127,0,0,0,0
11,127,0,0,0,0
11,128,0,0,0,0
11,131,0,0,0,0
11,130,0,0,0,0
11,129,0,0,0,0
11,135,0,0,0,0
11,125,0,0,0,0
11,128,0,0,0,0
11,132,0,0,0,0
11,148,1,1,0,0
11,161,1,2,0,0
11,182,0,0,0,0
11,242,0,0,0,0
11,167,0,0,0,0
11,139,0,0,0,0
11,130,0,0,0,0
11,127,0,0,0,0
11,132,0,0,0,0
11,122,0,0,0,0
11,131,0,0,0,0
11,129,0,0,0,0
11,128,0,0,0,0
11,127,0,0,0,0
11,165,1,2,0,0
11,166,1,2,0,0
11,125,0,0,0,0
11,128,0,0,0,0
11,184,0,0,0,0
11,261,0,0,0,0
11,158,0,0,0,0
11,116,0,0,0,0
11,135,0,0,0,0
11,126,0,0,0,0
11,127,0,0,0,0
11,130,0,0,0,0
11,131,0,0,0,0
11,136,0,0,0,0
11,158,1,1,0,0
11,150,1,2,0,0
11,125,0,0,0,0
11,125,0,0,0,0
11,126,0,0,0,0
11,129,0,0,0,0
11,132,0,0,0,0
11,248,0,0,0,0
11,206,0,0,0,0
11,123,0,0,0,0
11,128,0,0,0,0
11,115,0,0,0,0
11,119,0,0,0,0
11,124,0,0,0,0
11,158,1,2,0,0
11,163,1,3,0,0
11,139,0,0,0,0
11,121,0,0,0,0
11,133,0,0,0,0
11,134,0,0,0,0
11,128,0,0,0,0
11,132,0,0,0,0
11,131,0,0,0,0
11,258,0,0,0,0
11,258,0,0,0,0
11,133,0,0,0,0
11,125,0,0,0,0
11,120,0,0,0,0
11,150,1,2,0,0
11,155,1,2,0,0
11,122,0,0,0,0
11,121,0,0,0,0
11,143,0,0,0,0
11,125,0,0,0,0
11,126,0,0,0,0
11,134,0,0,0,0
11,127,0,0,0,0
11,131,0,0,0,0
11,129,0,0,0,0
11,199,0,0,0,0
11,262,0,0,0,0
11,142,0,0,0,0
11,143,1,1,0,0
11,156,1,3,0,0
11,126,0,0,0,0
11,131,0,0,0,0
11,127,0,0,0,0
11,128,0,0,0,0
11,125,0,0,0,0
11,130,0,0,0,0
11,125,0,0,0,0
11,127,0,0,0,0
11,128,0,0,0,0
11,126,0,0,0,0
11,116,0,0,0,0
11,111,0,0,0,0
11,277,1,1,0,0
11,271,1,3,0,0
11,139,0,0,0,0
11,129,0,0,0,0
11,133,0,0,0,0
11,126,0,0,0,0
11,131,0,0,0,0
11,122,0,0,0,0
11,132,0,0,0,0
11,141,0,0,0,0
11,130,0,0,0,0
11,131,0,0,0,0
11,132,0,0,0,0
11,130,0,0,0,0
11,159,1,2,0,0
11,163,1,1,0,0
11,240,0,0,0,0
11,267,0,0,0,0
11,139,0,0,0,0
11,134,0,0,0,0
11,139,0,0,0,0
11,135,0,0,0,0
11,133,0,0,0,0
11,129,0,0,0,0
11,124,0,0,0,0
11,130,0,0,0,0
11,127,0,0,0,0
11,132,0,0,0,0
11,157,1,2,0,0
11,156,1,3,0,0
11,123,0,0,0,0
11,131,0,0,0,0
11,246,0,0,0,0
11,213,0,0,0,0
11,133,0,0,0,0
11,126,0,0,0,0
11,125,0,0,0,0
11,126,0,0,0,0
11,122,0,0,0,0
11,129,0,0,0,0
11,126,0,0,0,0
11,131,0,0,0,0
11,153,1,2,0,0
11,150,1,1,0,0
11,127,0,0,0,0
11,125,0,0,0,0
11,129,0,0,0,0
11,130,0,0,0,0
11,207,0,0,0,0
11,247,0,0,0,0
11,148,0,0,0,0
11,126,0,0,0,0
11,134,0,0,0,0
11,132,0,0,0,0
11,131,0,0,0,0
11,133,0,0,0,0
11,155,1,2,0,0
11,139,1,1,0,0
11,145,0,0,0,0
11,125,0,0,0,0
11,130,0,0,0,0
11,129,0,0,0,0
11,134,0,0,0,0
11,127,0,0,0,0
11,172,0,0,0,0
11,237,0,0,0,0
11,191,0,0,0,0
11,130,0,0,0,0
11,119,0,0,0,0
11,132,0,0,0,0
11,153,1,1,0,0
11,156,1,3,0,0
11,127,0,0,0,0
11,120,0,0,0,0
11,131,0,0,0,0
11,128,0,0,0,0
11,127,0,0,0,0
11,119,0,0,0,0
11,128,0,0,0,0
11,122,0,0,0,0
11,121,0,0,0,0
11,215,0,0,0,0
11,235,0,0,0,0
11,139,0,0,0,0
11,148,1,2,0,0
11,155,1,2,0,0
11,126,0,0,0,0
11,131,0,0,0,0
11,126,0,0,0,0
11,125,0,0,0,0
11,122,0,0,0,0
11,126,0,0,0,0
11,117,0,0,0,0
11,124,0,0,0,0
11,127,0,0,0,0
11,125,0,0,0,0
11,127,0,0,0,0
11,156,0,0,0,0
11,254,1,2,0,0
11,209,1,2,0,0
11,122,0,0,0,0
11,130,0,0,0,0
11,138,0,0,0,0
11,128,0,0,0,0
11,137,0,0,0,0
11,129,0,0,0,0
11,124,0,0,0,0
11,130,0,0,0,0
11,125,0,0,0,0
11,134,0,0,0,0
11,132,0,0,0,0
11,136,0,0,0,0
11,156,1,1,0,0
11,167,1,2,0,0
11,236,0,0,0,0
11,213,0,0,0,0
11,118,0,0,0,0
11,132,0,0,0,0
11,129,0,0,0,0
11,131,0,0,0,0
11,173,0,0,0,0
11,121,0,0,0,0
11,138,0,0,0,0
11,127,0,0,0,0
11,129,0,0,0,0
11,130,0,0,0,0
11,156,1,2,0,0
11,154,1,1,0,0
11,129,0,0,0,0
11,368,0,0,0,0
11,304,0,0,0,0
11,127,0,0,0,0
11,147,0,0,0,0
11,127,0,0,0,0
11,130,0,0,0,0
11,118,0,0,0,0
11,117,0,0,0,0
11,129,0,0,0,0
11,126,0,0,0,0
11,129,0,0,0,0
11,157,1,2,0,0
11,155,1,1,0,0
11,124,0,0,0,0
11,127,0,0,0,0
11,132,0,0,0,0
11,201,0,0,0,0
11,268,0,0,0,0
11,145,0,0,0,0
11,116,0,0,0,0
11,116,0,0,0,0
11,120,0,0,0,0
11,121,0,0,0,0
11,117,0,0,0,0
11,113,0,0,0,0
11,139,1,1,0,0
11,141,1,3,0,0
11,119,0,0,0,0
11,113,0,0,0,0
11,119,0,0,0,0
11,117,0,0,0,0
11,116,0,0,0,0
11,115,0,0,0,0
11,124,0,0,0,0
11,233,0,0,0,0
11,230,0,0,0,0
11,138,0,0,0,0
11,123,0,0,0,0
11,123,0,0,0,0
11,150,1,2,0,0
11,152,1,2,0,0
11,124,0,0,0,0
11,130,0,0,0,0
11,132,0,0,0,0
11,130,0,0,0,0
11,132,0,0,0,0
11,132,0,0,0,0
11,127,0,0,0,0
11,131,0,0,0,0
11,124,0,0,0,0
11,186,0,0,0,0
11,255,0,0,0,0
11,155,0,0,0,0
11,150,1,1,0,0
11,143,1,2,0,0
11,123,0,0,0,0
11,116,0,0,0,0
11,125,0,0,0,0
11,119,0,0,0,0
11,128,0,0,0,0
11,120,0,0,0,0
11,120,0,0,0,0
11,119,0,0,0,0
11,118,0,0,0,0
11,119,0,0,0,0
11,117,0,0,0,0
11,130,0,0,0,0
11,239,1,2,0,0
11,266,1,1,0,0
11,152,0,0,0,0
11,122,0,0,0,0
11,119,0,0,0,0
11,117,0,0,0,0
11,118,0,0,0,0
11,118,0,0,0,0
11,120,0,0,0,0
11,127,0,0,0,0
11,119,0,0,0,0
11,137,0,0,0,0
11,132,0,0,0,0
11,128,0,0,0,0
11,153,1,2,0,0
11,200,1,1,0,0
11,160,0,0,0,0
11,247,0,0,0,0
11,206,0,0,0,0
11,131,0,0,0,0
11,139,0,0,0,0
11,125,0,0,0,0
11,131,0,0,0,0
11,145,0,0,0,0
11,129,0,0,0,0
11,128,0,0,0,0
11,130,0,0,0,0
11,130,0,0,0,0
11,157,1,1,0,0
11,155,1,2,0,0
11,130,0,0,0,0
11,123,0,0,0,0
11,127,0,0,0,0
11,255,0,0,0,0
11,246,0,0,0,0
11,131,0,0,0,0
11,131,0,0,0,0
11,127,0,0,0,0
11,133,0,0,0,0
11,128,0,0,0,0
11,126,0,0,0,0
11,128,0,0,0,0
11,154,1,2,0,0
11,139,1,1,0,0
11,115,0,0,0,0
11,123,0,0,0,0
11,123,0,0,0,0
11,128,0,0,0,0
11,127,0,0,0,0
11,177,0,0,0,0
11,260,0,0,0,0
11,268,0,0,0,0
11,120,0,0,0,0
11,119,0,0,0,0
11,115,0,0,0,0
11,124,0,0,0,0
11,146,1,1,0,0
11,176,1,2,0,0
11,125,0,0,0,0
11,127,0,0,0,0
11,127,0,0,0,0
11,131,0,0,0,0
11,127,0,0,0,0
11,130,0,0,0,0
11,125,0,0,0,0
11,154,0,0,0,0
11,243,0,0,0,0
11,187,0,0,0,0
11,128,0,0,0,0
11,129,0,0,0,0
11,152,1,1,0,0
11,161,1,2,0,0
11,128,0,0,0,0
11,128,0,0,0,0
11,129,0,0,0,0
11,133,0,0,0,0
11,137,0,0,0,0
11,136,0,0,0,0
11,129,0,0,0,0
11,132,0,0,0,0
11,127,0,0,0,0
11,148,0,0,0,0
11,234,0,0,0,0
11,179,0,0,0,0
11,150,1,3,0,0
11,141,1,2,0,0
11,132,0,0,0,0
11,127,0,0,0,0
11,130,0,0,0,0
11,130,0,0,0,0
11,129,0,0,0,0
11,125,0,0,0,0
11,127,0,0,0,0
11,133,0,0,0,0
11,133,0,0,0,0
11,127,0,0,0,0
11,136,0,0,0,0
11,197,0,0,0,0
11,277,1,2,0,0
11,199,1,2,0,0
11,138,0,0,0,0
11,133,0,0,0,0
11,129,0,0,0,0
11,142,0,0,0,0
11,131,0,0,0,0
11,142,0,0,0,0
11,131,0,0,0,0
11,131,0,0,0,0
11,129,0,0,0,0
11,142,0,0,0,0
11,134,0,0,0,0
11,130,0,0,0,0
11,171,1,3,0,0
11,263,1,3,0,0
11,247,0,0,0,0
11,127,0,0,0,0
11,113,0,0,0,0
11,133,0,0,0,0
11,130,0,0,0,0
11,125,0,0,0,0
11,123,0,0,0,0
11,127,0,0,0,0
11,132,0,0,0,0
11,130,0,0,0,0
11,136,0,0,0,0
11,129,0,0,0,0
11,163,1,2,0,0
11,154,1,2,0,0
11,129,0,0,0,0
11,171,0,0,0,0
11,242,0,0,0,0
11,191,0,0,0,0
11,121,0,0,0,0
11,145,0,0,0,0
11,142,0,0,0,0
11,129,0,0,0,0
11,133,0,0,0,0
11,133,0,0,0,0
11,131,0,0,0,0
11,139,0,0,0,0
11,162,1,2,0,0
11,161,1,2,0,0
11,131,0,0,0,0
11,134,0,0,0,0
11,124,0,0,0,0
11,176,0,0,0,0
11,225,0,0,0,0
11,182,0,0,0,0
11,117,0,0,0,0
11,141,0,0,0,0
11,120,0,0,0,0
11,119,0,0,0,0
11,120,0,0,0,0
11,138,0,0,0,0
11,161,1,1,0,0
11,155,1,2,0,0
11,130,0,0,0,0
11,127,0,0,0,0
11,123,0,0,0,0
11,120,0,0,0,0
11,115,0,0,0,0
11,121,0,0,0,0
11,179,0,0,0,0
11,243,0,0,0,0
11,164,0,0,0,0
11,123,0,0,0,0
11,127,0,0,0,0
11,136,0,0,0,0
11,161,1,1,0,0
11,159,1,2,0,0
11,128,0,0,0,0
11,127,0,0,0,0
11,132,0,0,0,0
11,130,0,0,0,0
11,127,0,0,0,0
11,133,0,0,0,0
11,131,0,0,0,0
11,126,0,0,0,0
11,216,0,0,0,0
11,265,0,0,0,0
11,164,0,0,0,0
11,124,0,0,0,0
11,153,1,1,0,0
11,158,1,2,0,0
11,135,0,0,0,0
11,131,0,0,0,0
11,129,0,0,0,0
11,140,0,0,0,0
11,132,0,0,0,0
11,128,0,0,0,0
11,125,0,0,0,0
11,132,0,0,0,0
11,150,0,0,0,0
11,124,0,0,0,0
11,167,0,0,0,0
11,256,0,0,0,0
11,202,1,1,0,0
11,160,1,2,0,0
11,119,0,0,0,0
11,121,0,0,0,0
11,130,0,0,0,0
11,119,0,0,0,0
11,121,0,0,0,0
11,118,0,0,0,0
11,129,0,0,0,0
11,142,0,0,0,0
11,130,0,0,0,0
