pid,execution_time(ms),scavenge_count,scavenge_time,marksweep_count,marksweep_time
13,149,0,0,0,0
13,19,0,0,0,0
13,11,0,0,0,0
13,12,0,0,0,0
13,12,0,0,0,0
13,16,0,0,0,0
13,24,0,0,0,0
13,13,0,0,0,0
13,16,0,0,0,0
13,13,0,0,0,0
13,12,0,0,0,0
13,13,0,0,0,0
13,14,0,0,0,0
13,17,0,0,0,0
13,14,0,0,0,0
13,16,0,0,0,0
13,17,0,0,0,0
13,14,0,0,0,0
13,16,0,0,0,0
13,15,0,0,0,0
13,17,0,0,0,0
13,16,0,0,0,0
13,12,0,0,0,0
13,16,0,0,0,0
13,13,0,0,0,0
13,16,0,0,0,0
13,12,0,0,0,0
13,40,1,8,0,0
13,32,1,6,0,0
13,12,0,0,0,0
13,16,0,0,0,0
13,18,0,0,0,0
13,12,0,0,0,0
13,12,0,0,0,0
13,12,0,0,0,0
13,13,0,0,0,0
13,15,0,0,0,0
13,20,0,0,0,0
13,12,0,0,0,0
13,24,0,0,0,0
13,12,0,0,0,0
13,14,0,0,0,0
13,27,0,0,0,0
13,12,0,0,0,0
13,11,0,0,0,0
13,12,0,0,0,0
13,13,0,0,0,0
13,13,0,0,0,0
13,12,0,0,0,0
13,11,0,0,0,0
13,11,0,0,0,0
13,12,0,0,0,0
13,10,0,0,0,0
13,15,0,0,0,0
13,28,1,7,0,0
13,34,1,9,0,0
13,14,0,0,0,0
13,13,0,0,0,0
13,17,0,0,0,0
13,12,0,0,0,0
13,17,0,0,0,0
13,13,0,0,0,0
13,14,0,0,0,0
13,20,0,0,0,0
13,13,0,0,0,0
13,13,0,0,0,0
13,12,0,0,0,0
13,13,0,0,0,0
13,13,0,0,0,0
13,17,0,0,0,0
13,13,0,0,0,0
13,15,0,0,0,0
13,15,0,0,0,0
13,12,0,0,0,0
13,12,0,0,0,0
13,11,0,0,0,0
13,17,0,0,0,0
13,15,0,0,0,0
13,14,0,0,0,0
13,15,0,0,0,0
13,14,0,0,0,0
13,30,1,6,0,0
13,30,1,7,0,0
13,16,0,0,0,0
13,11,0,0,0,0
13,15,0,0,0,0
13,15,0,0,0,0
13,14,0,0,0,0
13,15,0,0,0,0
13,11,0,0,0,0
13,13,0,0,0,0
13,16,0,0,0,0
13,14,0,0,0,0
13,15,0,0,0,0
13,14,0,0,0,0
13,21,0,0,0,0
13,11,0,0,0,0
13,12,0,0,0,0
13,13,0,0,0,0
13,16,0,0,0,0
13,15,0,0,0,0
13,12,0,0,0,0
13,16,0,0,0,0
13,13,0,0,0,0
13,11,0,0,0,0
13,13,0,0,0,0
13,12,0,0,0,0
13,10,0,0,0,0
13,33,1,7,0,0
13,32,1,8,0,0
13,13,0,0,0,0
13,13,0,0,0,0
13,19,0,0,0,0
13,11,0,0,0,0
13,13,0,0,0,0
13,11,0,0,0,0
13,14,0,0,0,0
13,16,0,0,0,0
13,15,0,0,0,0
13,20,0,0,0,0
13,14,0,0,0,0
13,16,0,0,0,0
13,12,0,0,0,0
13,12,0,0,0,0
13,12,0,0,0,0
13,20,0,0,0,0
13,25,0,0,0,0
13,29,0,0,0,0
13,23,0,0,0,0
13,14,0,0,0,0
13,11,0,0,0,0
13,10,0,0,0,0
13,10,0,0,0,0
13,10,0,0,0,0
13,10,0,0,0,0
13,32,1,5,0,0
13,27,1,6,0,0
13,12,0,0,0,0
13,11,0,0,0,0
13,11,0,0,0,0
13,18,0,0,0,0
13,12,0,0,0,0
13,11,0,0,0,0
13,11,0,0,0,0
13,11,0,0,0,0
13,18,0,0,0,0
13,12,0,0,0,0
13,14,0,0,0,0
13,13,0,0,0,0
13,14,0,0,0,0
13,12,0,0,0,0
13,13,0,0,0,0
13,10,0,0,0,0
13,11,0,0,0,0
13,11,0,0,0,0
13,13,0,0,0,0
13,11,0,0,0,0
13,12,0,0,0,0
13,11,0,0,0,0
13,15,0,0,0,0
13,11,0,0,0,0
13,13,0,0,0,0
13,29,1,6,0,0
13,33,1,8,0,0
13,13,0,0,0,0
13,11,0,0,0,0
13,11,0,0,0,0
13,13,0,0,0,0
13,11,0,0,0,0
13,15,0,0,0,0
13,15,0,0,0,0
13,11,0,0,0,0
13,18,0,0,0,0
13,12,0,0,0,0
13,13,0,0,0,0
13,14,0,0,0,0
13,16,0,0,0,0
13,15,0,0,0,0
13,13,0,0,0,0
13,13,0,0,0,0
13,15,0,0,0,0
13,16,0,0,0,0
13,20,0,0,0,0
13,13,0,0,0,0
13,13,0,0,0,0
13,21,0,0,0,0
13,12,0,0,0,0
13,16,0,0,0,0
13,11,0,0,0,0
13,34,1,6,0,0
13,29,1,6,0,0
13,11,0,0,0,0
13,15,0,0,0,0
13,15,0,0,0,0
13,14,0,0,0,0
13,15,0,0,0,0
13,13,0,0,0,0
13,12,0,0,0,0
13,15,0,0,0,0
13,13,0,0,0,0
13,11,0,0,0,0
13,15,0,0,0,0
13,14,0,0,0,0
13,14,0,0,0,0
13,11,0,0,0,0
13,19,0,0,0,0
13,15,0,0,0,0
13,12,0,0,0,0
13,11,0,0,0,0
13,13,0,0,0,0
13,14,0,0,0,0
13,12,0,0,0,0
13,14,0,0,0,0
13,13,0,0,0,0
13,13,0,0,0,0
13,17,0,0,0,0
13,38,1,11,0,0
13,47,1,9,0,0
13,20,0,0,0,0
13,12,0,0,0,0
13,18,0,0,0,0
13,13,0,0,0,0
13,22,0,0,0,0
13,12,0,0,0,0
13,14,0,0,0,0
13,11,0,0,0,0
13,10,0,0,0,0
