pid,business_time(ms),scavenge_count,scavenge_time,marksweep_count,marksweep_time
13948,2,0,0,0,0
13948,2,0,0,0,0
13948,2,0,0,0,0
13948,1,0,0,0,0
13948,2,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,2,0,0,0,0
13948,2,0,0,0,0
13948,3,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,2,0,0,0,0
13948,15,1,10,0,0
13948,8,1,8,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,0,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,1,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,1,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,5,1,4,0,0
13948,6,1,5,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,1,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,0,0,0,0,0
13948,1,0,0,0,0
